431	126.230026
432	124.934341
433	125.575188
434	128.313324
435	127.592995
436	125.796104
437	124.022957
438	123.863091
439	123.430016
440	122.312363
441	122.984825
442	120.686249
443	127.486603
444	122.480881
445	123.853638
446	124.651505
447	122.721565
448	124.289528
449	123.457253
450	125.323112
451	125.774300
452	123.969643
453	129.218979
454	125.260300
455	126.854317
456	122.515877
457	125.820976
458	125.132828
459	127.195457
460	126.989487
461	123.515213
462	127.431442
463	126.101143
464	122.764183
465	125.717392
466	125.722679
467	124.755623
468	120.512955
469	121.139664
470	118.252869
471	121.305679
472	125.955139
473	124.313271
474	122.610245
475	123.544174
476	121.444725
477	121.845108
478	121.680466
479	117.722710
480	123.850548
481	124.382202
482	123.228195
483	124.780319
484	123.143204
485	121.222023
486	122.276169
487	120.008858
488	120.995789
489	120.862572
490	118.473114
491	122.075409
492	122.958870
493	118.298889
494	114.678482
495	119.632584
496	119.824921
497	120.240479
498	120.372398
499	119.517738
500	117.652000
501	121.701859
502	119.483887
503	123.370308
504	118.393967
505	124.546547
506	124.100800
507	122.233040
508	119.755112
509	119.202690
510	121.021141
511	115.962189
512	122.940590
513	116.648880
514	117.758530
515	122.537460
516	119.550072
517	122.817375
518	124.177048
519	125.490990
520	125.070969
521	123.944847
522	124.458305
523	124.758820
524	120.371361
525	122.460938
526	120.725304
527	122.777107
528	125.046219
529	123.255356
530	119.894112
531	123.124901
532	121.599159
533	122.420418
534	122.117294
535	124.237686
536	119.657455
537	123.528809
538	122.562843
539	123.121086
540	123.788040
541	123.572136
542	125.959908
543	127.283653
544	121.139267
545	122.129440
546	122.132652
547	124.505539
548	125.646484
549	130.111374
550	129.150848
551	123.155647
552	123.299591
553	121.384445
554	123.986633
555	127.297134
556	123.736229
557	117.209953
558	115.704453
559	122.738129
560	125.669769
561	123.136139
562	126.171165
563	124.363747
564	120.455643
565	116.416626
566	117.912453
567	120.504196
568	117.895760
569	116.980141
570	120.548302
571	119.136421
572	119.351822
573	118.979996
574	115.900070
575	117.322678
576	118.978645
577	119.367928
578	114.653755
579	114.693069
580	113.675964
581	111.990311
582	108.923599
583	111.852036
584	113.170303
585	112.800041
586	107.642067
587	110.726219
588	109.706566
589	111.216911
590	109.718430
591	115.817154
592	111.815536
593	114.412331
594	113.374886
595	111.854118
596	111.520302
597	112.629120
598	112.948677
599	112.337395
600	114.033455
601	113.897873
602	115.259659
603	119.149887
604	117.662575
605	115.477280
606	114.331818
607	115.942162
608	112.420143
609	111.323143
610	111.134506
611	111.709930
612	108.372192
613	112.980888
614	113.818878
615	116.638931
616	115.697227
617	113.849464
618	116.081360
619	114.637131
620	112.928780
621	116.148087
622	113.429703
623	117.812263
624	115.946671
625	113.538063
626	110.796143
627	113.388771
628	112.459908
629	112.541634
630	107.527328
631	109.778587
632	109.038498
633	113.727852
634	114.266090
635	112.441963
636	114.572525
637	110.619080
638	112.011620
639	111.346619
640	112.154556
641	110.282906
642	108.599472
643	109.046303
644	114.551003
645	110.349869
646	112.707863
647	113.257317
648	112.453926
649	112.146851
650	113.171989
651	110.128342
652	108.474693
653	112.458176
654	111.643402
655	110.959763
656	114.603798
657	112.558136
658	110.308533
659	108.891365
660	105.677200
661	108.983727
662	110.065971
663	110.255447
664	112.080338
665	109.600746
666	108.036079
667	108.984230
668	111.377937
669	107.186935
670	103.650185
671	109.470337
672	110.142014
673	109.569359
674	109.487625
675	109.919006
676	106.096634
677	106.801155
678	110.299858
679	113.687920
680	119.584648
681	115.644745
682	117.497490
683	116.501144
684	113.188400
685	122.810760
686	120.687492
687	120.107071
688	117.760483
689	118.195374
690	114.855705
691	114.878151
692	116.251854
693	113.073906
694	111.105698
695	111.342545
696	117.014366
697	112.037384
698	113.032364
699	109.445839
700	109.092918
701	113.079140
702	108.697090
703	108.982986
704	113.407280
705	114.633110
706	110.299202
707	114.699997
708	109.899391
709	114.703079
710	113.599823
711	110.194786
712	110.070877
713	107.788025
714	108.774193
715	108.992447
716	113.156944
717	113.670769
718	111.174446
719	110.364250
720	108.201927
721	111.145821
722	111.817329
723	111.237930
724	113.391815
725	111.258507
726	115.004700
727	113.760422
728	113.221588
729	112.738312
730	109.938103
731	109.711739
732	107.265778
733	110.340309
734	109.908905
735	106.329811
736	108.502068
737	114.249619
738	110.806801
739	115.480713
740	113.801674
741	109.883209
742	111.542839
743	115.168381
744	111.031738
745	114.055206
746	111.164238
747	110.904533
748	109.876419
749	107.291695
750	110.922356
751	113.306473
752	108.078918
753	117.220512
754	112.430916
755	114.932793
756	117.406227
757	112.961273
758	114.791245
759	113.194664
760	113.625778
761	115.886520
762	114.379250
763	115.956886
764	112.510178
765	113.130829
766	115.637383
767	114.240257
768	113.744751
769	119.201828
770	116.698334
771	115.024361
772	110.833328
773	111.602448
774	108.665298
775	108.811676
776	108.161095
777	115.041588
778	109.546852
779	114.075279
780	113.712959
781	108.216026
782	107.118057
783	107.174019
784	110.353165
785	111.262245
786	107.927078
787	112.947914
788	107.590149
789	103.980339
790	107.291176
791	106.288521
792	104.336998
793	104.990730
794	106.376358
795	107.168800
796	106.061066
797	104.769058
798	105.896713
799	103.595932
800	104.495399
801	106.479240
802	106.025444
803	104.484993
804	106.172585
805	104.605934
806	104.344872
807	105.513542
808	105.248764
809	102.871574
810	103.903564
811	104.914009
812	109.232399
813	105.545792
814	106.161652
815	108.425133
816	107.683159
817	108.154594
818	110.706200
819	112.056931
820	106.192566
821	107.285797
822	108.615952
823	110.734161
824	108.419647
825	110.260910
826	111.629517
827	109.187920
828	107.691849
829	109.774315
830	110.442352
831	112.205307
832	108.828842
833	112.355919
834	112.165825
835	120.104645
836	120.088684
837	116.590660
838	117.594109
839	109.495872
840	110.456345
841	111.885971
842	114.206543
843	118.687843
844	119.294899
845	114.668411
846	115.611084
847	117.101151
848	118.716362
849	117.298187
850	119.558662
851	117.963394
852	117.682068
853	114.636292
854	108.963226
855	110.279846
856	109.694923
857	112.004608
858	113.861176
859	110.943375
860	113.048302
861	110.212708
862	107.693771
863	108.268860
864	110.074760
865	108.994041
866	107.662056
867	112.819229
868	110.481575
869	108.692345
870	106.599121
871	111.021095
872	107.058960
873	109.757141
874	105.041321
875	107.322502
876	105.474594
877	109.603333
878	108.847313
879	106.472855
880	107.785118
881	111.200485
882	109.285645
883	111.801804
884	107.331100
885	111.598526
886	113.452362
887	108.991417
888	110.034836
889	112.742371
890	112.058098
891	109.047119
892	107.981880
893	105.952148
894	107.448540
895	111.011147
896	106.452240
897	106.368088
898	103.977806
899	107.077927
900	109.290321
901	106.699356
902	108.946320
903	105.770142
904	108.951225
905	105.365692
906	106.928024
907	110.176170
908	108.741547
909	107.345932
910	108.528000
911	111.601784
912	104.564247
913	108.144722
914	109.713943
915	108.795456
916	109.185204
917	107.828735
918	107.196220
919	106.334778
920	104.667587
921	106.428574
922	105.413216
923	104.704346
924	109.444176
925	110.510231
926	108.321457
927	106.969856
928	105.901100
929	107.650665
930	106.428703
931	106.775421
932	105.503601
933	103.787956
934	104.625069
935	107.591400
936	111.991646
937	112.517746
938	111.053329
939	110.615356
940	105.069038
941	106.514053
942	106.995003
943	105.671211
944	108.208527
945	104.697021
946	106.710930
947	112.711334
948	114.219765
949	111.944855
950	109.352394
951	108.785881
952	110.808762
953	111.773872
954	110.686020
955	110.374702
956	111.972382
957	112.684662
958	114.806122
959	112.541420
960	112.747566
961	111.090500
962	114.539627
963	110.143456
964	111.829071
965	114.654861
966	117.019516
967	116.623146
968	114.342468
969	111.323212
970	111.656990
971	112.297798
972	111.694870
973	113.755989
974	112.686623
975	110.701256
976	109.265968
977	111.164658
978	108.953316
979	113.174866
980	112.535355
981	112.843758
982	109.706383
983	112.218529
984	111.332191
985	107.614731
986	108.510513
987	109.142326
988	108.100235
989	105.725952
990	105.465492
991	105.703224
992	104.239738
993	105.136841
994	103.081284
995	103.516510
996	106.618080
997	111.433281
998	111.421082
999	112.916237
1000	112.391029
1001	111.444572
1002	112.912239
1003	112.729378
1004	110.691284
1005	116.166763
1006	113.519737
1007	116.040733
1008	116.863319
1009	113.538246
1010	111.840424
1011	112.780907
1012	113.537567
1013	114.079323
1014	114.768936
1015	113.291153
1016	116.384468
1017	111.327972
1018	111.586128
1019	110.460426
1020	114.802444
1021	112.005234
1022	109.784355
1023	112.895561
1024	109.856689
1025	112.728981
1026	108.796150
1027	108.950043
1028	106.622711
1029	109.666656
1030	107.813217
1031	109.209702
1032	102.980705
1033	109.110809
1034	108.547119
1035	110.520462
1036	109.004288
1037	108.233780
1038	107.472031
1039	110.070145
1040	107.479622
1041	112.318222
1042	109.474937
1043	109.437614
1044	108.119141
1045	109.175583
1046	106.090820
1047	108.418709
1048	107.022408
1049	104.523582
1050	106.995453
1051	106.946251
1052	106.944054
1053	107.883919
1054	105.734848
1055	108.638855
1056	105.655685
1057	102.844284
1058	106.625946
1059	102.437553
1060	102.421532
1061	102.890190
1062	103.864166
1063	100.991028
1064	104.411186
1065	100.366821
1066	104.724648
1067	104.032097
1068	102.203300
1069	103.618019
1070	103.226120
1071	104.166245
1072	106.524765
1073	103.243454
1074	103.016624
1075	102.919296
1076	102.783096
1077	103.969856
1078	100.245430
1079	104.494011
1080	104.220955
1081	103.734543
1082	106.267372
1083	103.402588
1084	105.224174
1085	102.916077
1086	105.690063
1087	99.815483
1088	102.549667
1089	101.906700
1090	100.009949
1091	101.541145
1092	102.076202
1093	110.189178
1094	103.621880
1095	104.745461
1096	105.447075
1097	104.971382
1098	105.769234
1099	104.280472
1100	104.409592
1101	106.019943
1102	104.384872
1103	106.710182
1104	106.262733
1105	108.494370
1106	108.960083
1107	106.551804
1108	108.710999
1109	107.307030
1110	108.253197
1111	103.844421
1112	109.118828
1113	107.375534
1114	106.510292
1115	107.913162
1116	108.023697
1117	109.460228
1118	106.044067
1119	111.976318
1120	107.474197
1121	107.888138
1122	109.656075
1123	108.210251
1124	107.977592
1125	106.398567
1126	108.547035
1127	102.880699
1128	106.558731
1129	104.556129
1130	107.608986
1131	106.940987
1132	108.511322
1133	105.780373
1134	106.687202
1135	108.857956
1136	109.761978
1137	109.192863
1138	105.930153
1139	103.251541
1140	106.251419
1141	104.038315
1142	102.834892
1143	107.004967
1144	104.568436
1145	112.266571
1146	106.401817
1147	108.785789
1148	108.770485
1149	109.856178
1150	105.759438
1151	105.538048
1152	105.878326
1153	106.921936
1154	109.619637
1155	109.054977
1156	111.602867
1157	110.451675
1158	111.300446
1159	113.043449
1160	111.186615
1161	110.811852
1162	109.881126
1163	110.811493
1164	109.022339
1165	107.782021
1166	107.606194
1167	112.190659
1168	108.969910
1169	109.949409
1170	110.429176
1171	110.804276
1172	111.295067
1173	112.255798
1174	105.014267
1175	107.558662
1176	108.787315
1177	109.315201
1178	107.368217
1179	107.826508
1180	106.434830
1181	110.014137
1182	108.920471
1183	107.428146
1184	108.728004
1185	107.808701
1186	107.423729
1187	109.406487
1188	112.706734
1189	110.078819
1190	110.366837
1191	108.739998
1192	108.930122
1193	108.342598
1194	104.317863
1195	106.806824
1196	109.288376
1197	109.838249
1198	107.751823
1199	106.912407
1200	109.355415
1201	110.792877
1202	110.394867
1203	107.482040
1204	111.445496
1205	109.410294
1206	108.673286
1207	109.564537
1208	110.638824
1209	107.633812
1210	108.172356
1211	106.932892
1212	108.685677
1213	110.125298
1214	108.968407
1215	110.971176
1216	108.992348
1217	105.903351
1218	107.573647
1219	107.867325
1220	109.544159
1221	109.940422
1222	108.358116
1223	106.052200
1224	109.135071
1225	109.491211
1226	106.698914
1227	107.793640
1228	107.026413
1229	107.633453
1230	111.562347
1231	109.362122
1232	106.830307
1233	107.955429
1234	110.344261
1235	110.177994
1236	111.368973
1237	112.930229
1238	108.214821
1239	112.071426
1240	109.299355
1241	111.115295
1242	111.560944
1243	114.069099
1244	112.063011
1245	111.971588
1246	112.377213
1247	107.960938
1248	110.668800
1249	109.785477
1250	108.208206
1251	110.990768
1252	108.389137
1253	108.614792
1254	109.375954
1255	110.453743
1256	110.278488
1257	110.593544
1258	108.325867
1259	112.985565
1260	109.077309
1261	108.189323
